id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
39e3ea5a-d04b-46df-a414-caa3b6c4f602,SPY250804C00614000,SPY Aug 04 2025 614 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,614,100,100,6,2025-07-31,8.71,2025-08-01,True
b9bed222-6b57-4a35-8331-1f4f1b122119,SPY250804C00615000,SPY Aug 04 2025 615 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,615,100,100,14,2025-07-31,7.81,2025-08-01,True
c87d5792-3aac-4853-a9c6-2f41d6eab51c,SPY250804C00616000,SPY Aug 04 2025 616 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,616,100,100,12,2025-07-31,7.06,2025-08-01,True
c29100e7-c000-48bb-aa3c-a56be9067cfe,SPY250804C00617000,SPY Aug 04 2025 617 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,617,100,100,51,2025-07-31,6.45,2025-08-01,True
f5569562-b629-403f-a1f7-b1b05c1eb0f8,SPY250804C00618000,SPY Aug 04 2025 618 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,618,100,100,22,2025-07-31,5.56,2025-08-01,True
4ac73972-ebec-4a77-92a4-281b70223e54,SPY250804C00619000,SPY Aug 04 2025 619 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,619,100,100,24,2025-07-31,4.81,2025-08-01,True
9fa0f215-8990-4ea3-876d-5f3f733bd4f2,SPY250804C00620000,SPY Aug 04 2025 620 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,620,100,100,98,2025-07-31,4.08,2025-08-01,True
09a8487a-11a6-4bdd-8968-7b2a681ec5d1,SPY250804C00621000,SPY Aug 04 2025 621 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,621,100,100,28,2025-07-31,3.54,2025-08-01,True
6aa12d01-c5bc-4d72-b790-0690f521f6fb,SPY250804C00622000,SPY Aug 04 2025 622 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,622,100,100,43,2025-07-31,2.94,2025-08-01,True
ac400b7e-9c1e-4b90-a05e-677ea14c1d8b,SPY250804C00623000,SPY Aug 04 2025 623 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,623,100,100,118,2025-07-31,2.36,2025-08-01,True
bdc2a81d-aaf8-4f01-b2e9-e32c051ebbda,SPY250804C00624000,SPY Aug 04 2025 624 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,624,100,100,70,2025-07-31,1.86,2025-08-01,True
2447a3ca-f530-43e7-9573-28b397a619f6,SPY250804C00625000,SPY Aug 04 2025 625 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,625,100,100,124,2025-07-31,1.43,2025-08-01,True
bff2933d-8877-42db-bf6d-74efd0630f67,SPY250804C00626000,SPY Aug 04 2025 626 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,626,100,100,143,2025-07-31,1.07,2025-08-01,True
c9775fd4-1de1-44cf-b02f-fd519c38f4e5,SPY250804C00627000,SPY Aug 04 2025 627 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,627,100,100,292,2025-07-31,0.78,2025-08-01,True
8d62192b-d189-4aba-a54c-2885a2190be9,SPY250804C00628000,SPY Aug 04 2025 628 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,628,100,100,81,2025-07-31,0.57,2025-08-01,True
91bf1f5c-4d2e-4892-bad3-7823e3c1cb62,SPY250804C00629000,SPY Aug 04 2025 629 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,629,100,100,351,2025-07-31,0.41,2025-08-01,True
f2e45da8-7df8-45de-9e7c-77e474c2a637,SPY250804C00630000,SPY Aug 04 2025 630 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,630,100,100,698,2025-07-31,0.3,2025-08-01,True
eb08c431-9c11-4ccd-a8d2-50e493f74486,SPY250804C00631000,SPY Aug 04 2025 631 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,631,100,100,478,2025-07-31,0.21,2025-08-01,True
03ecc96d-328a-459d-a01f-206d047b7f64,SPY250804C00632000,SPY Aug 04 2025 632 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,632,100,100,1261,2025-07-31,0.15,2025-08-01,True
c4b655af-e0a3-4666-a8db-17f751b41aa1,SPY250804C00633000,SPY Aug 04 2025 633 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,633,100,100,1525,2025-07-31,0.11,2025-08-01,True
0ce7dd85-21b3-45d9-8b8a-f6b89eac7a01,SPY250804C00634000,SPY Aug 04 2025 634 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,634,100,100,1863,2025-07-31,0.09,2025-08-01,True
a1747f73-76cd-4ee1-a587-9ed6befaeaf4,SPY250804C00635000,SPY Aug 04 2025 635 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,635,100,100,3726,2025-07-31,0.08,2025-08-01,True
c6471dba-3d25-4bb9-acf0-10890126cef7,SPY250804C00636000,SPY Aug 04 2025 636 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,636,100,100,3370,2025-07-31,0.05,2025-08-01,True
be3dee57-daff-4e82-8e08-e0b41084a514,SPY250804C00637000,SPY Aug 04 2025 637 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,637,100,100,2253,2025-07-31,0.05,2025-08-01,True
1104320b-c0df-4a58-bcea-8eb3fe6d76ad,SPY250804C00638000,SPY Aug 04 2025 638 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,638,100,100,3803,2025-07-31,0.04,2025-08-01,True
b027bf14-511c-480b-8cfe-d7b604256181,SPY250804C00639000,SPY Aug 04 2025 639 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,639,100,100,2812,2025-07-31,0.04,2025-08-01,True
