id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
c9e22e5b-46f2-4b42-a7e6-c121a0972c39,RIOT250808C00028000,RIOT Aug 08 2025 28 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,28,100,100,,,,,True
0ce07b80-c7ed-4ef2-98ed-054484abba17,RIOT250808C00029000,RIOT Aug 08 2025 29 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,29,100,100,,,,,True
4e35543a-ad97-4504-bc58-8bc6ce057371,RIOT250808C00030000,RIOT Aug 08 2025 30 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,30,100,100,1,2025-07-31,0.05,2025-07-29,True
199943de-067d-4c22-bfe5-14da2fcf9d88,RIOT250808P00003000,RIOT Aug 08 2025 3 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,3,100,100,3,2025-07-31,0.01,2025-07-31,True
03f1fde4-65b8-4ba4-ba31-884bccb0ffbc,RIOT250808P00004000,RIOT Aug 08 2025 4 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,4,100,100,,,,,True
731113a4-b200-41c1-bd32-289d67def2c0,RIOT250808P00004500,RIOT Aug 08 2025 4.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,4.5,100,100,21,2025-07-31,0.01,2025-08-01,True
eac9892d-0d8d-40f1-becf-2e908e393308,RIOT250808P00005000,RIOT Aug 08 2025 5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,5,100,100,,,,,True
ee3d30f6-740f-4cc3-b203-91ff30ef08f1,RIOT250808P00005500,RIOT Aug 08 2025 5.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,5.5,100,100,,,,,True
80cc4806-a54b-4ad7-a156-1fe0359bd0a2,RIOT250808P00006000,RIOT Aug 08 2025 6 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,6,100,100,,,,,True
4b98975d-e906-41c6-a8bb-f6a4b7769c5b,RIOT250808P00006500,RIOT Aug 08 2025 6.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,6.5,100,100,44,2025-07-31,0.01,2025-07-29,True
4c118783-3d4e-4939-a082-d4f325cf8124,RIOT250808P00007000,RIOT Aug 08 2025 7 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,7,100,100,4,2025-07-31,0.04,2025-07-09,True
c65beb48-a812-4964-a520-f60b9ce1e432,RIOT250808P00007500,RIOT Aug 08 2025 7.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,7.5,100,100,8,2025-07-31,0.01,2025-08-01,True
9744014c-2811-47b5-89bc-f898249c7555,RIOT250808P00008000,RIOT Aug 08 2025 8 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,8,100,100,139,2025-07-31,0.03,2025-08-01,True
a585ac58-6740-4626-9e59-5657429f9eaa,RIOT250808P00008500,RIOT Aug 08 2025 8.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,8.5,100,100,5067,2025-07-31,0.02,2025-07-31,True
03691d86-81ea-44ab-bc0a-e7ff213b7069,RIOT250808P00009000,RIOT Aug 08 2025 9 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,9,100,100,7150,2025-07-31,0.03,2025-08-01,True
a2efc51a-1d37-403b-9e5c-7c240f075301,RIOT250808P00009500,RIOT Aug 08 2025 9.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,9.5,100,100,100,2025-07-31,0.06,2025-08-01,True
1719de06-2dc3-436a-8223-28bd25fb3bd2,RIOT250808P00010000,RIOT Aug 08 2025 10 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,10,100,100,232,2025-07-31,0.13,2025-08-01,True
d684017b-4040-4777-8818-3ea79fd932bd,RIOT250808P00010500,RIOT Aug 08 2025 10.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,10.5,100,100,240,2025-07-31,0.28,2025-08-01,True
13a0a81f-e33a-4762-af20-d0866118f3f4,RIOT250808P00011000,RIOT Aug 08 2025 11 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,11,100,100,521,2025-07-31,0.49,2025-08-01,True
a1cb84d1-5549-4ca3-8744-10e619469337,RIOT250808P00011500,RIOT Aug 08 2025 11.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,11.5,100,100,953,2025-07-31,0.75,2025-08-01,True
9eef5022-4ad9-4bf4-a9d1-255b3984a21c,RIOT250808P00012000,RIOT Aug 08 2025 12 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,12,100,100,887,2025-07-31,1.14,2025-08-01,True
